groupSampleSegment,groupNumWorkers,groupNumVehicles,groupModeTypeBroad,trip_type,numTripRecords,sumTripWeight,numHhRecords,sumHhWeight,tripsPerHh,tripTypeLabel
TT,2,-1,2,4,57,807.11,3601,338730.63,0.002382748793635816,Home-based personal business
TT,2,-1,5,4,14,133.56,3601,338730.63,0.00039429560887363507,Home-based personal business
TT,2,-1,995,4,55,938.31,3601,338730.63,0.002770077214452085,Home-based personal business
TT,2,-1,4,4,32,688.11,3601,338730.63,0.002031437192438133,Home-based personal business
TT,2,2,-1,4,2741,82532.41,1991,180266.44,0.457835690325942,Home-based personal business
TT,2,2,3,4,2619,78538.79,1991,180266.44,0.4356817053690082,Home-based personal business
TT,2,2,1,4,63,2297.45,1991,180266.44,0.01274474605478424,Home-based personal business
TT,2,2,1001,4,82,3010.46,1991,180266.44,0.016700057980842134,Home-based personal business
TT,2,2,2,4,19,713.01,1991,180266.44,0.003955311926057895,Home-based personal business
TT,2,2,5,4,10,46.32,1991,180266.44,0.0002569529858136656,Home-based personal business
TT,2,2,995,4,30,936.85,1991,180266.44,0.005197029463720479,Home-based personal business
Da,2,-1,-1,4,529,6337.3,293,26299.26,0.24096875729583267,Home-based personal business
Da,2,-1,3,4,518,6318.14,293,26299.26,0.24024021968678969,Home-based personal business
Da,2,-1,995,4,7,0.0,293,26299.26,0.0,Home-based personal business
Da,2,-1,5,4,3,19.16,293,26299.26,0.0007285376090429922,Home-based personal business
Da,2,-1,1,4,1,0.0,293,26299.26,0.0,Home-based personal business
Da,2,-1,1001,4,1,0.0,293,26299.26,0.0,Home-based personal business
Da,2,3,-1,4,90,971.07,64,9020.85,0.10764728379254726,Home-based personal business
Da,2,3,3,4,86,971.07,64,9020.85,0.10764728379254726,Home-based personal business
Da,2,3,995,4,3,0.0,64,9020.85,0.0,Home-based personal business
Da,2,3,1,4,1,0.0,64,9020.85,0.0,Home-based personal business
Da,2,3,1001,4,1,0.0,64,9020.85,0.0,Home-based personal business
WF,2,3,-1,4,618,16887.91,389,58207.87,0.29013104241746,Home-based personal business
WF,2,3,3,4,604,16887.91,389,58207.87,0.29013104241746,Home-based personal business
WF,2,3,995,4,9,0.0,389,58207.87,0.0,Home-based personal business
WF,2,3,1,4,5,0.0,389,58207.87,0.0,Home-based personal business
WF,2,3,1001,4,5,0.0,389,58207.87,0.0,Home-based personal business
TT,2,3,-1,4,886,32230.98,634,82357.95,0.39135238310327053,Home-based personal business
TT,2,3,3,4,861,32180.49,634,82357.95,0.3907393275330433,Home-based personal business
TT,2,3,5,4,1,32.57,634,82357.95,0.0003954688041652324,Home-based personal business
TT,2,3,995,4,13,0.0,634,82357.95,0.0,Home-based personal business
TT,2,3,1,4,11,17.92,634,82357.95,0.0002175867660620499,Home-based personal business
TT,2,3,1001,4,11,17.92,634,82357.95,0.0002175867660620499,Home-based personal business
Sa,0,-1,-1,4,698,25393.55,711,46637.8,0.5444843024327906,Home-based personal business
Sa,0,-1,5,4,18,1041.53,711,46637.8,0.0223323141314556,Home-based personal business
Sa,0,-1,3,4,583,22147.76,711,46637.8,0.47488860966855206,Home-based personal business
Sa,0,-1,1,4,61,1700.55,711,46637.8,0.036462912058459016,Home-based personal business
Sa,0,-1,1001,4,80,2127.32,711,46637.8,0.04561364386827852,Home-based personal business
Sa,0,-1,4,4,15,391.0,711,46637.8,0.008383757381351607,Home-based personal business
Sa,0,-1,2,4,4,35.77,711,46637.8,0.0007669744284678952,Home-based personal business
Sa,0,-1,995,4,17,76.94,711,46637.8,0.001649734764504329,Home-based personal business
Sa,0,1,-1,4,309,5079.59,311,15762.86,0.32225053067780846,Home-based personal business
Sa,0,1,3,4,278,4951.85,311,15762.86,0.3141466713527875,Home-based personal business
Sa,0,1,1,4,11,51.71,311,15762.86,0.0032804960521123703,Home-based personal business
Sa,0,1,1001,4,15,73.65,311,15762.86,0.0046723754445576506,Home-based personal business
Sa,0,1,2,4,3,19.2,311,15762.86,0.001218053069049652,Home-based personal business
Sa,0,1,995,4,13,8.09,311,15762.86,0.000513231735865192,Home-based personal business
Sa,0,1,5,4,3,46.0,311,15762.86,0.002918252144598125,Home-based personal business
Sa,0,1,4,4,1,2.74,311,15762.86,0.00017382632339562744,Home-based personal business
WF,0,-1,-1,4,1501,57894.39,1369,108729.49,0.5324626281241639,Home-based personal business
WF,0,-1,5,4,30,1516.85,1369,108729.49,0.013950677042631211,Home-based personal business
WF,0,-1,3,4,1291,52542.26,1369,108729.49,0.4832383560338598,Home-based personal business
WF,0,-1,1,4,101,2961.17,1369,108729.49,0.02723428574897206,Home-based personal business
WF,0,-1,1001,4,134,3500.47,1369,108729.49,0.03219430165633996,Home-based personal business
WF,0,-1,995,4,46,334.81,1369,108729.49,0.0030792933913329308,Home-based personal business
WF,0,-1,4,4,24,493.28,1369,108729.49,0.004536763669175676,Home-based personal business
WF,0,-1,2,4,9,46.02,1369,108729.49,0.00042325223819223286,Home-based personal business
WF,0,1,-1,4,639,12359.78,570,35326.74,0.34987038147307115,Home-based personal business
WF,0,1,3,4,566,11534.47,570,35326.74,0.3265081918116418,Home-based personal business
WF,0,1,1,4,27,712.16,570,35326.74,0.02015923348715449,Home-based personal business
WF,0,1,1001,4,35,760.42,570,35326.74,0.021525337463915436,Home-based personal business
WF,0,1,995,4,33,18.88,570,35326.74,0.000534439351041166,Home-based personal business
WF,0,1,2,4,4,21.82,570,35326.74,0.0006176624279511781,Home-based personal business
WF,0,1,4,4,4,26.45,570,35326.74,0.0007487246204999386,Home-based personal business
WF,0,1,5,4,5,46.0,570,35326.74,0.001302129774782502,Home-based personal business
TT,0,-1,-1,4,2413,88952.29,2357,182487.24,0.48744388922754267,Home-based personal business
TT,0,-1,5,4,36,1930.77,2357,182487.24,0.010580301395319475,Home-based personal business
TT,0,-1,3,4,2117,80349.69,2357,182487.24,0.4403030589974401,Home-based personal business
TT,0,-1,1,4,158,5534.92,2357,182487.24,0.030330449405668036,Home-based personal business
TT,0,-1,1001,4,197,6109.13,2357,182487.24,0.03347702557176053,Home-based personal business
TT,0,-1,995,4,63,562.7,2357,182487.24,0.0030835032630226644,Home-based personal business
TT,0,-1,4,4,30,528.18,2357,182487.24,0.0028943393521651158,Home-based personal business
TT,0,-1,2,4,9,46.02,2357,182487.24,0.00025218201557544517,Home-based personal business
TT,0,1,-1,4,939,24543.71,958,68126.46,0.36026692125203624,Home-based personal business
TT,0,1,3,4,850,22721.14,958,68126.46,0.3335141734944102,Home-based personal business
TT,0,1,1,4,38,1709.42,958,68126.46,0.025091865921112,Home-based personal business
TT,0,1,1001,4,46,1757.69,958,68126.46,0.025800401195071633,Home-based personal business
TT,0,1,995,4,38,18.88,958,68126.46,0.00027713167541657083,Home-based personal business
TT,0,1,2,4,4,21.82,958,68126.46,0.0003202867138553801,Home-based personal business
TT,0,1,4,4,4,26.45,958,68126.46,0.0003882485601042531,Home-based personal business
TT,0,1,5,4,5,46.0,958,68126.46,0.0006752148871378316,Home-based personal business
Ut,-1,2,-1,4,1515,43744.16,800,80740.74,0.5417854728604172,Home-based personal business
Ut,-1,2,3,4,1465,43481.44,800,80740.74,0.5385316012709321,Home-based personal business
Ut,-1,2,1,4,33,256.79,800,80740.74,0.0031804266346828133,Home-based personal business
Ut,-1,2,1001,4,36,256.79,800,80740.74,0.0031804266346828133,Home-based personal business
Ut,-1,2,2,4,2,0.0,800,80740.74,0.0,Home-based personal business
Ut,-1,2,995,4,11,5.93,800,80740.74,7.344495480224729e-05,Home-based personal business
Ut,-1,2,4,4,1,0.0,800,80740.74,0.0,Home-based personal business
Ut,-1,2,5,4,3,0.0,800,80740.74,0.0,Home-based personal business
Ut,1,-1,-1,4,1171,38531.29,625,76181.02,0.5057859556094155,Home-based personal business
Ut,1,-1,3,4,1123,37736.49,625,76181.02,0.4953529107381339,Home-based personal business
Ut,1,-1,1,4,30,94.34,625,76181.02,0.001238366196724591,Home-based personal business
Ut,1,-1,1001,4,34,94.34,625,76181.02,0.001238366196724591,Home-based personal business
Ut,1,-1,2,4,3,0.0,625,76181.02,0.0,Home-based personal business
Ut,1,-1,995,4,12,700.46,625,76181.02,0.009194678674556997,Home-based personal business
Ut,1,-1,4,4,1,0.0,625,76181.02,0.0,Home-based personal business
Ut,1,-1,5,4,2,0.0,625,76181.02,0.0,Home-based personal business
Ut,1,2,-1,4,632,20758.63,289,32261.38,0.6434513960655124,Home-based personal business
Ut,1,2,3,4,615,20751.33,289,32261.38,0.6432251193222361,Home-based personal business
Ut,1,2,1,4,10,7.31,289,32261.38,0.00022658671141780046,Home-based personal business
Ut,1,2,1001,4,12,7.31,289,32261.38,0.00022658671141780046,Home-based personal business
Ut,1,2,2,4,1,0.0,289,32261.38,0.0,Home-based personal business
Ut,1,2,995,4,3,0.0,289,32261.38,0.0,Home-based personal business
Ut,1,2,4,4,1,0.0,289,32261.38,0.0,Home-based personal business
Ut,1,2,5,4,2,0.0,289,32261.38,0.0,Home-based personal business
WF,1,2,-1,4,1587,74729.79,931,131129.17,0.56989447885623,Home-based personal business
WF,1,2,3,4,1542,73809.85,931,131129.17,0.5628789536302258,Home-based personal business
WF,1,2,1,4,24,919.94,931,131129.17,0.007015525226004252,Home-based personal business
WF,1,2,1001,4,27,919.94,931,131129.17,0.007015525226004252,Home-based personal business
WF,1,2,2,4,2,0.0,931,131129.17,0.0,Home-based personal business
WF,1,2,995,4,15,0.0,931,131129.17,0.0,Home-based personal business
WF,1,2,4,4,1,0.0,931,131129.17,0.0,Home-based personal business
WF,1,2,5,4,3,0.0,931,131129.17,0.0,Home-based personal business
TT,1,2,-1,4,2412,105351.73,1438,177837.28,0.5924052032284794,Home-based personal business
TT,1,2,3,4,2326,104067.91,1438,177837.28,0.5851861319516358,Home-based personal business
TT,1,2,995,4,29,82.47,1438,177837.28,0.0004637385367117626,Home-based personal business
TT,1,2,1,4,41,1004.17,1438,177837.28,0.005646566344244581,Home-based personal business
TT,1,2,1001,4,48,1201.36,1438,177837.28,0.0067553889713113015,Home-based personal business
TT,1,2,2,4,5,197.19,1438,177837.28,0.0011088226270667208,Home-based personal business
TT,1,2,4,4,2,0.0,1438,177837.28,0.0,Home-based personal business
TT,1,2,5,4,9,0.0,1438,177837.28,0.0,Home-based personal business
Ut,0,-1,-1,4,350,12941.31,262,24538.76,0.5273823942204089,Home-based personal business
Ut,0,-1,3,4,316,12669.01,262,24538.76,0.5162856639862813,Home-based personal business
Ut,0,-1,995,4,8,16.72,262,24538.76,0.0006813710228226692,Home-based personal business
Ut,0,-1,1,4,20,217.22,262,24538.76,0.008852118036934222,Home-based personal business
Ut,0,-1,1001,4,24,240.93,262,24538.76,0.009818344529226416,Home-based personal business
Ut,0,-1,4,4,4,23.71,262,24538.76,0.0009662264922921941,Home-based personal business
Ut,0,-1,5,4,2,14.65,262,24538.76,0.0005970146820784751,Home-based personal business
Ut,0,5,-1,4,2,0.0,3,770.11,0.0,Home-based personal business
Ut,0,5,3,4,2,0.0,3,770.11,0.0,Home-based personal business
WF,0,5,-1,4,24,2548.49,12,2337.76,1.0901418451851344,Home-based personal business
WF,0,5,3,4,24,2548.49,12,2337.76,1.0901418451851344,Home-based personal business
TT,0,5,-1,4,43,3041.49,26,3203.1,0.949545752552215,Home-based personal business
TT,0,5,3,4,42,3041.49,26,3203.1,0.949545752552215,Home-based personal business
TT,0,5,1,4,1,0.0,26,3203.1,0.0,Home-based personal business
TT,0,5,1001,4,1,0.0,26,3203.1,0.0,Home-based personal business
We,-1,-1,-1,4,927,39953.99,731,90908.91,0.4394947645945815,Home-based personal business
We,-1,-1,3,4,841,35667.15,731,90908.91,0.3923394307554672,Home-based personal business
We,-1,-1,1,4,49,3417.89,731,90908.91,0.037596864817760985,Home-based personal business
We,-1,-1,1001,4,59,3755.08,731,90908.91,0.041305962198864773,Home-based personal business
We,-1,-1,4,4,7,334.57,731,90908.91,0.003680277323751874,Home-based personal business
We,-1,-1,995,4,22,241.15,731,90908.91,0.002652655278784005,Home-based personal business
We,-1,-1,2,4,3,2.62,731,90908.91,2.882005735191413e-05,Home-based personal business
We,-1,-1,5,4,5,290.61,731,90908.91,0.0031967163614655594,Home-based personal business
We,-1,2,-1,4,380,11339.85,274,27304.97,0.41530351434189455,Home-based personal business
We,-1,2,3,4,367,10440.23,274,27304.97,0.3823563988533955,Home-based personal business
We,-1,2,995,4,8,0.0,274,27304.97,0.0,Home-based personal business
We,-1,2,1,4,5,899.63,274,27304.97,0.03294748172219197,Home-based personal business
We,-1,2,1001,4,5,899.63,274,27304.97,0.03294748172219197,Home-based personal business
We,2,-1,-1,4,361,8084.77,217,22567.72,0.35824487365139235,Home-based personal business
We,2,-1,3,4,332,6365.11,217,22567.72,0.2820448853495169,Home-based personal business
We,2,-1,995,4,9,0.0,217,22567.72,0.0,Home-based personal business
We,2,-1,5,4,1,19.11,217,22567.72,0.0008467846995620292,Home-based personal business
We,2,-1,1,4,17,1495.76,217,22567.72,0.06627873794960235,Home-based personal business
We,2,-1,1001,4,19,1700.55,217,22567.72,0.07535320360231339,Home-based personal business
We,2,-1,4,4,2,204.78,217,22567.72,0.009074022541931572,Home-based personal business
We,2,2,-1,4,205,4865.93,116,8603.75,0.5655592038355368,Home-based personal business
We,2,2,3,4,197,4008.81,116,8603.75,0.4659375272410286,Home-based personal business
We,2,2,995,4,4,0.0,116,8603.75,0.0,Home-based personal business
We,2,2,1,4,4,857.12,116,8603.75,0.09962167659450821,Home-based personal business
We,2,2,1001,4,4,857.12,116,8603.75,0.09962167659450821,Home-based personal business
Ut,0,2,-1,4,121,6928.26,108,9111.0,0.7604280540006586,Home-based personal business
Ut,0,2,3,4,114,6922.32,108,9111.0,0.7597760948304247,Home-based personal business
Ut,0,2,1,4,4,0.0,108,9111.0,0.0,Home-based personal business
Ut,0,2,1001,4,4,0.0,108,9111.0,0.0,Home-based personal business
Ut,0,2,995,4,3,5.93,108,9111.0,0.0006508615958731204,Home-based personal business
WF,0,2,-1,4,528,27644.78,473,35892.19,0.7702171419464791,Home-based personal business
WF,0,2,3,4,506,27419.08,473,35892.19,0.7639288658619048,Home-based personal business
WF,0,2,1,4,9,195.57,473,35892.19,0.005448817695437363,Home-based personal business
WF,0,2,1001,4,14,219.77,473,35892.19,0.006123059083327042,Home-based personal business
WF,0,2,995,4,8,5.93,473,35892.19,0.00016521700124734655,Home-based personal business
WF,0,2,2,4,5,24.2,473,35892.19,0.0006742413878896773,Home-based personal business
TT,0,2,-1,4,841,39190.95,798,57721.59,0.6789651844309902,Home-based personal business
TT,0,2,3,4,800,38274.47,798,57721.59,0.6630875899295221,Home-based personal business
TT,0,2,1,4,22,671.37,798,57721.59,0.011631176480065779,Home-based personal business
TT,0,2,1001,4,27,695.57,798,57721.59,0.012050430350238102,Home-based personal business
TT,0,2,995,4,13,217.49,798,57721.59,0.003767914224123071,Home-based personal business
TT,0,2,2,4,5,24.2,798,57721.59,0.000419253870172322,Home-based personal business
TT,0,2,5,4,1,3.41,798,57721.59,5.9076681706099924e-05,Home-based personal business
Sa,1,2,-1,4,577,38222.59,409,61249.52,0.6240471762064421,Home-based personal business
Sa,1,2,3,4,561,37709.49,409,61249.52,0.6156699676993387,Home-based personal business
Sa,1,2,995,4,6,0.0,409,61249.52,0.0,Home-based personal business
Sa,1,2,1,4,8,513.11,409,61249.52,0.008377371773689003,Home-based personal business
Sa,1,2,1001,4,9,513.11,409,61249.52,0.008377371773689003,Home-based personal business
Sa,1,2,2,4,1,0.0,409,61249.52,0.0,Home-based personal business
Sa,1,2,5,4,1,0.0,409,61249.52,0.0,Home-based personal business
Sa,-1,4,-1,4,142,6758.67,119,17607.42,0.3838535117581111,Home-based personal business
Sa,-1,4,3,4,139,6758.67,119,17607.42,0.3838535117581111,Home-based personal business
Sa,-1,4,5,4,1,0.0,119,17607.42,0.0,Home-based personal business
Sa,-1,4,995,4,2,0.0,119,17607.42,0.0,Home-based personal business
Sa,2,4,-1,4,48,2159.81,34,4566.31,0.4729880362918855,Home-based personal business
Sa,2,4,3,4,45,2159.81,34,4566.31,0.4729880362918855,Home-based personal business
Sa,2,4,5,4,1,0.0,34,4566.31,0.0,Home-based personal business
Sa,2,4,995,4,2,0.0,34,4566.31,0.0,Home-based personal business
WF,-1,4,-1,4,359,16144.11,258,40066.54,0.40293247183310565,Home-based personal business
WF,-1,4,3,4,353,16144.11,258,40066.54,0.40293247183310565,Home-based personal business
WF,-1,4,5,4,1,0.0,258,40066.54,0.0,Home-based personal business
WF,-1,4,995,4,3,0.0,258,40066.54,0.0,Home-based personal business
WF,-1,4,2,4,1,0.0,258,40066.54,0.0,Home-based personal business
WF,-1,4,1001,4,2,0.0,258,40066.54,0.0,Home-based personal business
WF,-1,4,1,4,1,0.0,258,40066.54,0.0,Home-based personal business
WF,2,4,-1,4,109,4866.35,77,11706.79,0.41568611036842723,Home-based personal business
WF,2,4,3,4,106,4866.35,77,11706.79,0.41568611036842723,Home-based personal business
WF,2,4,5,4,1,0.0,77,11706.79,0.0,Home-based personal business
WF,2,4,995,4,2,0.0,77,11706.79,0.0,Home-based personal business
TT,-1,4,-1,4,600,31684.92,491,70403.31,0.45004872640221033,Home-based personal business
TT,-1,4,3,4,590,31684.92,491,70403.31,0.45004872640221033,Home-based personal business
TT,-1,4,5,4,1,0.0,491,70403.31,0.0,Home-based personal business
TT,-1,4,995,4,3,0.0,491,70403.31,0.0,Home-based personal business
TT,-1,4,1,4,5,0.0,491,70403.31,0.0,Home-based personal business
TT,-1,4,1001,4,6,0.0,491,70403.31,0.0,Home-based personal business
TT,-1,4,2,4,1,0.0,491,70403.31,0.0,Home-based personal business
TT,2,4,-1,4,185,9702.43,149,22666.22,0.42805681759022896,Home-based personal business
TT,2,4,3,4,178,9702.43,149,22666.22,0.42805681759022896,Home-based personal business
TT,2,4,5,4,1,0.0,149,22666.22,0.0,Home-based personal business
TT,2,4,995,4,2,0.0,149,22666.22,0.0,Home-based personal business
TT,2,4,1,4,4,0.0,149,22666.22,0.0,Home-based personal business
TT,2,4,1001,4,4,0.0,149,22666.22,0.0,Home-based personal business
Wa,-1,-1,-1,4,793,40921.55,633,72116.77,0.567434592536521,Home-based personal business
Wa,-1,-1,3,4,730,37866.61,633,72116.77,0.5250735716533061,Home-based personal business
Wa,-1,-1,995,4,19,211.56,633,72116.77,0.0029335756440561603,Home-based personal business
Wa,-1,-1,1,4,38,2150.2,633,72116.77,0.029815533890383605,Home-based personal business
Wa,-1,-1,1001,4,44,2843.39,633,72116.77,0.03942758390316149,Home-based personal business
Wa,-1,-1,4,4,2,11.82,633,72116.77,0.00016390085135537823,Home-based personal business
Wa,-1,-1,2,4,4,681.37,633,72116.77,0.009448149161422508,Home-based personal business
Wa,-1,1,-1,4,193,8762.55,184,20849.17,0.42028291773725285,Home-based personal business
Wa,-1,1,3,4,176,7789.79,184,20849.17,0.3736259045324107,Home-based personal business
Wa,-1,1,995,4,5,0.0,184,20849.17,0.0,Home-based personal business
Wa,-1,1,1,4,10,972.75,184,20849.17,0.046656533569441855,Home-based personal business
Wa,-1,1,1001,4,12,972.75,184,20849.17,0.046656533569441855,Home-based personal business
Wa,-1,1,2,4,2,0.0,184,20849.17,0.0,Home-based personal business
Wa,1,-1,-1,4,294,15814.29,177,23212.96,0.6812698595956742,Home-based personal business
Wa,1,-1,3,4,275,15108.25,177,23212.96,0.6508540918521378,Home-based personal business
Wa,1,-1,995,4,9,0.0,177,23212.96,0.0,Home-based personal business
Wa,1,-1,1,4,8,706.04,177,23212.96,0.030415767743536368,Home-based personal business
Wa,1,-1,1001,4,10,706.04,177,23212.96,0.030415767743536368,Home-based personal business
Wa,1,-1,2,4,2,0.0,177,23212.96,0.0,Home-based personal business
Wa,1,1,-1,4,92,4710.86,63,7735.58,0.6089860100987903,Home-based personal business
Wa,1,1,995,4,2,0.0,63,7735.58,0.0,Home-based personal business
Wa,1,1,3,4,84,4698.68,63,7735.58,0.6074114675305536,Home-based personal business
Wa,1,1,1,4,4,12.18,63,7735.58,0.0015745425682366415,Home-based personal business
Wa,1,1,1001,4,6,12.18,63,7735.58,0.0015745425682366415,Home-based personal business
Wa,1,1,2,4,2,0.0,63,7735.58,0.0,Home-based personal business
Wa,-1,3,-1,4,164,6852.98,108,14695.46,0.4663331396227134,Home-based personal business
Wa,-1,3,3,4,154,6852.98,108,14695.46,0.4663331396227134,Home-based personal business
Wa,-1,3,995,4,3,0.0,108,14695.46,0.0,Home-based personal business
Wa,-1,3,1,4,7,0.0,108,14695.46,0.0,Home-based personal business
Wa,-1,3,1001,4,7,0.0,108,14695.46,0.0,Home-based personal business
Wa,2,-1,-1,4,177,11729.9,133,20875.78,0.5618903820599758,Home-based personal business
Wa,2,-1,3,4,168,11048.54,133,20875.78,0.529251601616802,Home-based personal business
Wa,2,-1,995,4,4,0.0,133,20875.78,0.0,Home-based personal business
Wa,2,-1,2,4,2,681.37,133,20875.78,0.03263925946719117,Home-based personal business
Wa,2,-1,1001,4,5,681.37,133,20875.78,0.03263925946719117,Home-based personal business
Wa,2,-1,1,4,3,0.0,133,20875.78,0.0,Home-based personal business
Wa,2,3,-1,4,34,521.24,31,4964.92,0.10498457175543614,Home-based personal business
Wa,2,3,3,4,33,521.24,31,4964.92,0.10498457175543614,Home-based personal business
Wa,2,3,995,4,1,0.0,31,4964.92,0.0,Home-based personal business
Da,-1,2,-1,4,807,23064.04,427,48075.48,0.479746432068905,Home-based personal business
Da,-1,2,3,4,784,22637.72,427,48075.48,0.4708787098953562,Home-based personal business
Da,-1,2,995,4,10,0.0,427,48075.48,0.0,Home-based personal business
Da,-1,2,2,4,4,7.63,427,48075.48,0.00015870876380225427,Home-based personal business
Da,-1,2,1001,4,10,407.16,427,48075.48,0.008469182210973245,Home-based personal business
Da,-1,2,1,4,6,399.53,427,48075.48,0.00831047344717099,Home-based personal business
Da,-1,2,5,4,3,19.16,427,48075.48,0.00039853996257551664,Home-based personal business
Da,2,2,-1,4,411,4332.2,200,15852.89,0.2732750936895418,Home-based personal business
Da,2,2,3,4,404,4313.04,200,15852.89,0.27206648125357585,Home-based personal business
Da,2,2,5,4,3,19.16,200,15852.89,0.0012086124359659343,Home-based personal business
Da,2,2,995,4,4,0.0,200,15852.89,0.0,Home-based personal business
Ca,-1,-1,-1,4,1220,23765.35,784,44232.29,0.5372850919543166,Home-based personal business
Ca,-1,-1,3,4,1136,22674.13,784,44232.29,0.5126148793110192,Home-based personal business
Ca,-1,-1,2,4,12,0.0,784,44232.29,0.0,Home-based personal business
Ca,-1,-1,1001,4,72,368.3,784,44232.29,0.008326496322030806,Home-based personal business
Ca,-1,-1,1,4,50,342.29,784,44232.29,0.007738464366190401,Home-based personal business
Ca,-1,-1,995,4,7,88.0,784,44232.29,0.0019894968133008714,Home-based personal business
Ca,-1,-1,5,4,5,634.93,784,44232.29,0.014354445587149114,Home-based personal business
Ca,-1,-1,4,4,10,26.01,784,44232.29,0.0005880319558404053,Home-based personal business
Ca,-1,2,-1,4,552,9639.69,332,20588.14,0.4682156814554399,Home-based personal business
Ca,-1,2,3,4,520,9578.73,332,20588.14,0.4652547534648589,Home-based personal business
Ca,-1,2,1,4,26,60.96,332,20588.14,0.002960927990580985,Home-based personal business
Ca,-1,2,1001,4,27,60.96,332,20588.14,0.002960927990580985,Home-based personal business
Ca,-1,2,5,4,2,0.0,332,20588.14,0.0,Home-based personal business
Ca,-1,2,995,4,3,0.0,332,20588.14,0.0,Home-based personal business
Ca,-1,2,4,4,1,0.0,332,20588.14,0.0,Home-based personal business
Ca,1,-1,-1,4,439,10605.34,310,20324.95,0.5217892294937995,Home-based personal business
Ca,1,-1,3,4,413,10152.58,310,20324.95,0.4995131599339728,Home-based personal business
Ca,1,-1,1,4,19,141.8,310,20324.95,0.006976646929020736,Home-based personal business
Ca,1,-1,1001,4,22,141.8,310,20324.95,0.006976646929020736,Home-based personal business
Ca,1,-1,5,4,2,224.42,310,20324.95,0.011041601578355665,Home-based personal business
Ca,1,-1,2,4,2,0.0,310,20324.95,0.0,Home-based personal business
Ca,1,-1,4,4,1,0.0,310,20324.95,0.0,Home-based personal business
Ca,1,-1,995,4,2,86.53,310,20324.95,0.004257329046319917,Home-based personal business
Ca,1,2,-1,4,246,5451.26,126,9459.67,0.5762632311697977,Home-based personal business
Ca,1,2,3,4,232,5395.99,126,9459.67,0.5704205326401449,Home-based personal business
Ca,1,2,1,4,12,55.27,126,9459.67,0.005842698529652726,Home-based personal business
Ca,1,2,1001,4,13,55.27,126,9459.67,0.005842698529652726,Home-based personal business
Ca,1,2,4,4,1,0.0,126,9459.67,0.0,Home-based personal business
Ca,1,2,995,4,1,0.0,126,9459.67,0.0,Home-based personal business
We,-1,1,-1,4,310,15705.34,250,33013.54,0.47572420285737305,Home-based personal business
We,-1,1,1,4,19,1443.14,250,33013.54,0.04371357933744761,Home-based personal business
We,-1,1,1001,4,22,1445.76,250,33013.54,0.043792940714628,Home-based personal business
We,-1,1,3,4,278,14138.26,250,33013.54,0.4282564063108652,Home-based personal business
We,-1,1,2,4,3,2.62,250,33013.54,7.936137718039326e-05,Home-based personal business
We,-1,1,5,4,3,121.33,250,33013.54,0.0036751587378996615,Home-based personal business
We,-1,1,995,4,7,0.0,250,33013.54,0.0,Home-based personal business
We,2,1,-1,4,66,508.1,35,3075.3,0.16521965336715116,Home-based personal business
We,2,1,3,4,54,259.92,35,3075.3,0.08451858355282411,Home-based personal business
We,2,1,5,4,1,19.11,35,3075.3,0.0062140278997171,Home-based personal business
We,2,1,1,4,9,229.07,35,3075.3,0.07448704191460995,Home-based personal business
We,2,1,1001,4,9,229.07,35,3075.3,0.07448704191460995,Home-based personal business
We,2,1,995,4,2,0.0,35,3075.3,0.0,Home-based personal business
WF,2,1,-1,4,439,5276.26,375,24684.11,0.21375127561820134,Home-based personal business
WF,2,1,3,4,370,4841.44,375,24684.11,0.19613589471121298,Home-based personal business
WF,2,1,1,4,38,350.5,375,24684.11,0.014199418168206185,Home-based personal business
WF,2,1,1001,4,64,415.72,375,24684.11,0.016841603768578246,Home-based personal business
WF,2,1,2,4,14,39.89,375,24684.11,0.0016160193744072604,Home-based personal business
WF,2,1,4,4,12,25.32,375,24684.11,0.0010257611070441672,Home-based personal business
WF,2,1,5,4,1,19.11,375,24684.11,0.0007741822573307281,Home-based personal business
WF,2,1,995,4,4,0.0,375,24684.11,0.0,Home-based personal business
TT,2,1,-1,4,708,8441.67,694,41442.65,0.20369522701854248,Home-based personal business
TT,2,1,3,4,600,7686.28,694,41442.65,0.18546786945332885,Home-based personal business
TT,2,1,2,4,25,73.99,694,41442.65,0.001785358803068819,Home-based personal business
TT,2,1,1001,4,98,734.82,694,41442.65,0.017731008996770235,Home-based personal business
TT,2,1,995,4,9,1.46,694,41442.65,3.522940738586939e-05,Home-based personal business
TT,2,1,1,4,54,583.53,694,41442.65,0.014080421980737234,Home-based personal business
TT,2,1,4,4,19,77.3,694,41442.65,0.0018652282129641804,Home-based personal business
TT,2,1,5,4,1,19.11,694,41442.65,0.0004611191610575096,Home-based personal business
Sa,3,-1,-1,4,268,14778.19,206,42339.74,0.34903827940369975,Home-based personal business
Sa,3,-1,3,4,250,14623.35,206,42339.74,0.3453811950663845,Home-based personal business
Sa,3,-1,995,4,11,0.0,206,42339.74,0.0,Home-based personal business
Sa,3,-1,5,4,2,40.16,206,42339.74,0.000948517869972749,Home-based personal business
Sa,3,-1,4,4,2,32.54,206,42339.74,0.0007685451067956487,Home-based personal business
Sa,3,-1,1001,4,5,114.69,206,42339.74,0.0027088026520710805,Home-based personal business
Sa,3,-1,1,4,3,82.15,206,42339.74,0.0019402575452754317,Home-based personal business
Sa,3,2,-1,4,70,4339.81,55,11134.8,0.38975194884506237,Home-based personal business
